Id,SalePrice
2735,144034.16092688005
2736,115287.58766890001
2737,178884.18641417427
2738,91568.24980159318
2739,177272.9131303351
2740,118887.62410783522
2741,134830.68081588397
2742,98188.12642316484
2743,166976.116330394
2744,98558.48550471729
2745,131953.48290785193
2746,92079.74562879872
2747,90652.54682438576
2748,121388.96702491371
2749,130008.78928187849
2750,197242.29988819116
2751,121089.80039855825
2752,186201.17025569495
2753,93373.52442327324
2754,149996.4066076081
2755,93103.29058356493
2756,110658.8270178258
2757,115778.55320438823
2758,134441.6639442845
2759,170665.11437745008
2760,99285.86039253006
2761,140573.63089908432
2762,105465.28915912252
2763,205770.3720380903
2764,93242.36000402436
2765,223644.737418796
2766,144779.62387214604
2767,105833.64802245128
2768,147194.2719491298
2769,170391.1790931087
2770,127708.80859354773
2771,158841.76126194416
2772,106400.05707081062
2773,158400.62323124736
2774,149362.59775643173
2775,125262.20673361015
2776,139458.04248627703
2777,86463.03929142837
2778,130690.2837452161
2779,71904.65218536336
2780,143891.02646104185
2781,199278.84828861099
2782,116184.04916310361
2783,198397.1411122132
2784,114378.84460991001
2785,147164.93942880892
2786,220639.4895693765
2787,122945.41050771826
2788,72166.55315908317
2789,91001.68745747731
2790,121804.99735968071
2791,102059.6193807432
2792,29892.425123585435
2793,154039.94395546685
2794,197570.78688735998
2795,172320.47266493872
2796,164133.51848887844
2797,147421.38120969426
2798,144393.80035130406
2799,148811.83257548138
2800,96484.23517654753
2801,205682.0256582249
2802,201341.92490787036
2803,123518.77925913101
2804,167261.11756701395
2805,156938.14346760308
2806,80568.12835217784
2807,51247.58315451013
2808,179475.7065526576
2809,160647.33991260256
2810,134114.45989921436
2811,182919.4690962116
2812,162512.92979057273
2813,118253.28480908608
2814,120714.0535211052
2815,113247.81978876369
2816,167349.95544951144
2817,105756.72258871571
2818,106824.00330336175
2819,27980.026391712025
2820,141334.40310127477
2821,161071.85815119676
2822,188014.1168947536
2823,231746.88796058542
2824,134118.55650125016
2825,117779.59314074488
2826,131539.25830194892
2827,153690.48372895503
2828,223297.77633276064
2829,144907.59209209867
2830,214563.26823298496
2831,139236.6396888278
2832,207026.14424787616
2833,315057.9921472406
2834,224961.58478254545
2835,225427.6225635921
2836,208168.20035183692
2837,102044.91845420768
2838,70475.30195572056
2839,212374.26621564885
2840,162959.5527726382
2841,171110.16923986748
2842,266582.4062210281
2843,108743.00798360833
2844,117672.56174104764
2845,144583.8896643949
2846,219894.44069433666
2847,220096.0198041154
2848,176668.09931919398
2849,144086.27999038115
2850,329976.94449481164
2851,212562.9136605402
2852,273269.2033985944
2853,231387.7412595515
2854,129826.60544494195
2855,143014.4072405849
2856,166963.53295528248
2857,153108.02431798683
2858,167280.87734387408
2859,185114.22617067897
2860,100394.82232354769
2861,145365.95051061973
2862,183986.4363156089
2863,40406.459257122384
2864,253772.04607676552
2865,135806.11406250822
2866,56027.48672977833
2867,118877.1842985963
2868,217932.28158498916
2869,176108.39545955538
2870,145736.41273421116
2871,143211.44982353703
2872,140945.52830846322
2873,171862.6201217795
2874,103635.09932552149
2875,138274.8320873873
2876,124026.11690332135
2877,204540.7251082937
2878,223143.47242439265
2879,126079.37726471333
2880,128270.75694758455
2881,173009.85804142032
2882,147181.98687840812
2883,120224.36334767236
2884,97446.2521370607
2885,80620.39849173203
2886,225622.31850372028
2887,177661.97306581787
2888,169683.1187979689
2889,147480.42824077228
2890,155325.15410690944
2891,80659.00649301705
2892,116588.96117062382
2893,96163.67681781761
2894,46031.69397023198
2895,283501.55830306426
2896,244954.7419668085
2897,195424.88805657323
2898,90559.0726124882
2899,188025.8705730315
2900,150136.0815965464
2901,202621.93948003103
2902,213522.0989071891
2903,341598.9421830257
2904,395990.58490620315
2905,208802.7234625694
2906,168204.8230169722
2907,85392.61322585198
2908,110209.56674594435
2909,120526.53349730886
2910,93455.53527037648
2911,88696.19223425952
2912,124778.52932885005
2913,153076.95447711617
2914,102993.57293603741
2915,114537.13459816169
2916,131317.7462022034
2917,165558.98017225627
2918,75936.96348687682
2919,283126.96868194087
